,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,mom,adx,obv,atr,cci,macd,trix,next_close,direction
2244,SPY,2019-06-10,289.3700,290.8200,288.8700,288.9700,60799053,0.0000,1.0000,281.8607,282.0900,58.6104,94.5670,91.1128,1.7679,-10.4343,6.3653500000000065,5.0200,21.0123,8644125171.0000,3.5079,145.2366,-0.6376,-0.1007,288.9000,-1
2245,SPY,2019-06-11,290.9900,291.4000,288.1800,288.9000,58641325,0.0000,1.0000,281.7925,282.2607,58.4636,90.6885,85.5981,0.8342,-13.6537,6.690750000000008,2.3900,20.4048,8585483846.0000,3.4873,130.0420,-0.1584,-0.0843,288.3900,-1
2246,SPY,2019-06-12,288.6400,289.2600,287.8200,288.3900,47096312,0.0000,1.0000,281.2950,282.4579,57.3370,84.4948,76.7734,0.9663,-16.4391,6.992250000000013,2.7600,19.7304,8538387534.0000,3.3411,102.3845,0.1781,-0.0669,289.5800,1
2247,SPY,2019-06-13,289.4000,289.9800,288.6200,289.5800,48945156,0.0000,1.0000,282.4557,282.9893,59.3074,77.5898,70.3977,2.6370,-9.9399,7.509449999999987,7.4400,19.2867,8587332690.0000,3.2160,97.3705,0.5347,-0.0487,289.2600,-1
2248,SPY,2019-06-14,289.2600,289.9300,288.4100,289.2600,52324716,0.0000,1.0000,282.1436,283.4521,58.5246,68.3881,57.9932,2.2915,-11.6876,7.888150000000024,6.4800,18.8023,8535007974.0000,3.0948,79.6395,0.7825,-0.0309,289.3700,1
2249,SPY,2019-06-17,289.5200,290.2200,289.1800,289.3700,39205709,0.0000,1.0000,282.2509,284.1107,58.7263,59.6152,50.4547,3.2911,-11.0868,8.06989999999999,9.2200,18.4343,8574213683.0000,2.9481,73.7305,0.9764,-0.0141,292.4000,1
2250,SPY,2019-06-18,291.3900,293.5700,290.9900,292.4000,85434823,0.0000,1.0000,285.2063,285.1200,63.9290,54.2795,54.3906,5.0778,-5.7129,8.269900000000007,14.1300,18.9574,8659648506.0000,3.0375,96.7859,1.3590,0.0038,293.0600,1
2251,SPY,2019-06-19,292.5500,293.6500,291.4700,293.0600,78674377,0.0000,1.0000,285.8501,286.1221,64.9649,58.4694,70.5629,5.0281,-2.8696,8.38470000000001,14.0300,19.4622,8738322883.0000,2.9762,92.1947,1.6959,0.0221,295.8600,1
2252,SPY,2019-06-20,296.0400,296.3100,293.1300,295.8600,116570017,0.0000,1.0000,288.5812,287.5929,69.0288,70.8397,87.5655,7.4799,-1.9380,7.85805000000002,20.5900,20.5332,8854892900.0000,2.9958,122.8905,2.1639,0.0420,294.0000,-1
2253,SPY,2019-06-21,294.1300,295.5200,293.7600,294.0000,83309466,1.4316,1.0000,288.1634,288.9807,63.7396,80.5590,83.5486,7.0765,-11.7318,6.062700000000007,19.4300,21.5277,8771583434.0000,2.9318,116.4987,2.3575,0.0603,293.6400,-1
2254,SPY,2019-06-24,294.2300,294.5800,293.4700,293.6400,47582730,0.0000,1.0000,287.8105,289.9171,62.7377,80.5622,70.5725,4.6733,-16.6979,5.176400000000001,13.1100,22.3147,8724000704.0000,2.8017,98.2633,2.4536,0.0762,290.7600,-1
2255,SPY,2019-06-25,293.7000,293.7300,290.6400,290.7600,82028656,0.0000,1.0000,284.9877,290.4743,55.2544,64.6548,39.8434,2.7566,-40.3930,4.293249999999972,7.8000,21.8156,8641972048.0000,2.8223,32.1622,2.2712,0.0873,290.4700,-1
2256,SPY,2019-06-26,291.7500,292.3100,290.3450,290.4700,51584902,0.0000,1.0000,284.7034,290.8793,54.5489,42.8080,18.0080,1.9909,-55.2507,3.5900000000000034,5.6700,21.2337,8590387146.0000,2.7610,0.5419,2.0792,0.0941,291.5000,1
2257,SPY,2019-06-27,291.3100,292.0600,290.8900,291.5000,40355239,0.0000,1.0000,285.7130,291.1543,56.6654,22.2317,8.8436,1.3384,-56.6549,3.332250000000016,3.8500,20.6934,8630742385.0000,2.6774,6.2691,1.9873,0.0986,293.0000,1
2258,SPY,2019-06-28,292.5800,293.5500,292.0100,293.0000,59350929,0.0000,1.0000,287.1832,291.4421,59.6149,18.6290,29.0354,1.3946,-38.9870,3.270849999999996,4.0300,20.6705,8690093314.0000,2.6326,49.9053,2.0123,0.1022,295.6600,1
2259,SPY,2019-07-01,296.6800,296.9200,294.3300,295.6600,79107474,0.0000,1.0000,289.7904,291.9250,64.2604,31.0538,55.2824,2.3399,-13.8462,3.463300000000004,6.7600,21.5540,8769200788.0000,2.7245,130.6250,2.2212,0.1071,296.4300,1
2260,SPY,2019-07-02,295.6100,296.4900,294.6800,296.4300,61504544,0.0000,1.0000,290.5451,292.4993,65.4976,54.3366,78.6920,2.7879,-5.7579,3.5363000000000113,8.0400,22.3745,8830705332.0000,2.6592,121.3074,2.4209,0.1130,298.8000,1
2261,SPY,2019-07-03,297.1800,298.8200,297.0200,298.8000,40898896,0.0000,1.0000,292.8681,293.1579,69.0492,75.0061,91.0439,3.1839,-0.1921,4.06695000000002,9.2200,23.6773,8871604228.0000,2.6400,165.8404,2.7389,0.1208,298.4600,-1
2262,SPY,2019-07-05,297.4400,298.6400,296.0100,298.4600,51677326,0.0000,1.0000,292.5348,293.8150,67.9683,88.4685,95.6697,3.1805,-3.7344,4.2006000000000085,9.2000,24.3833,8819926902.0000,2.6507,126.5602,2.9297,0.1290,296.8200,-1
2263,SPY,2019-07-08,297.0100,298.2579,296.2200,296.8200,45841772,0.0000,1.0000,290.9274,294.3471,62.8569,90.0065,83.3060,2.5746,-23.5988,3.9094499999999925,7.4500,25.0389,8774085130.0000,2.6214,93.5536,2.9150,0.1354,297.1900,1
2264,SPY,2019-07-09,295.5400,297.5200,295.4800,297.1900,41101279,0.0000,1.0000,291.2900,294.6893,63.5234,83.0806,70.2661,1.6382,-19.2330,3.963549999999998,4.7900,25.2577,8815186409.0000,2.5798,70.2620,2.8997,0.1402,298.6100,1
2265,SPY,2019-07-10,298.3700,299.6600,297.7800,298.6100,58595558,0.0000,1.0000,292.6818,295.0857,66.0418,72.4090,63.6550,1.8938,-11.2721,4.171350000000018,5.5500,26.0408,8873781967.0000,2.5720,115.3060,2.9680,0.1446,299.3100,1
2266,SPY,2019-07-11,299.3200,299.5800,298.2000,299.3100,50889481,0.0000,1.0000,293.3679,295.3321,67.2425,69.8776,75.7117,1.1661,-3.7574,4.4760499999999865,3.4500,26.7680,8924671448.0000,2.4869,105.3789,3.0435,0.1487,300.6500,1
2267,SPY,2019-07-12,299.8500,300.7300,299.5100,300.6500,40354410,0.0000,1.0000,294.6813,295.8071,69.4679,75.8982,88.3278,2.2619,-0.7703,4.877200000000016,6.6500,27.7428,8965025858.0000,2.4106,119.8903,3.1749,0.1532,300.7500,1
2268,SPY,2019-07-15,301.1300,301.1300,300.1900,300.7500,33910261,0.0000,1.0000,294.7794,296.3150,69.6337,86.1662,94.4591,2.4213,-3.5234,5.135999999999996,7.1100,28.7503,8998936119.0000,2.3056,111.5656,3.2496,0.1574,299.7100,-1
2269,SPY,2019-07-16,300.6500,300.8800,299.4400,299.7100,40567964,0.0000,1.0000,293.7600,296.9543,65.6415,88.6359,83.1208,3.0781,-13.1664,4.727800000000002,8.9500,29.2168,8958368155.0000,2.2438,86.5881,3.1882,0.1599,297.7400,-1
2270,SPY,2019-07-17,299.7500,299.9300,297.7400,297.7400,44102443,0.0000,1.0000,291.8291,297.4736,58.7682,75.9585,50.2954,2.5028,-33.1055,3.884200000000021,7.2700,28.6688,8914265712.0000,2.2399,36.6747,2.9465,0.1593,298.8300,1
2271,SPY,2019-07-18,297.1900,299.2500,296.7000,298.8300,51701687,0.0000,1.0000,292.8975,297.9971,61.1897,56.2158,35.2311,2.5146,-25.2193,3.005200000000002,7.3300,27.6157,8965967399.0000,2.2621,18.3807,2.8106,0.1572,297.1700,-1
2272,SPY,2019-07-19,300.0400,300.0700,296.9600,297.1700,71081238,0.0000,1.0000,291.2704,298.2950,55.8138,35.0300,19.5636,1.4232,-58.2353,2.219999999999999,4.1700,26.9486,8894886161.0000,2.3226,-7.5205,2.5396,0.1524,297.9000,1
2273,SPY,2019-07-22,297.6100,298.5000,297.0400,297.9000,43687404,0.0000,1.0000,291.9859,298.4550,57.5788,27.9759,29.1330,0.7576,-50.0775,1.944199999999995,2.2400,26.3291,8938573565.0000,2.2610,-35.5975,2.3566,0.1464,300.0300,1
2274,SPY,2019-07-23,299.1400,300.0300,298.2200,300.0300,44657973,0.0000,1.0000,294.0737,298.7121,62.3097,31.5800,46.0436,1.2145,-19.4690,1.8359999999999843,3.6000,26.3295,8983231538.0000,2.2517,58.9029,2.3563,0.1413,301.4400,1
2275,SPY,2019-07-24,299.1900,301.4400,299.0900,301.4400,47213232,0.0000,1.0000,295.4557,298.9007,65.0855,50.3390,75.8404,0.8835,-0.0000,2.11790000000002,2.6400,26.7987,9030444770.0000,2.2587,117.9075,2.4417,0.1378,300.0000,-1
2276,SPY,2019-07-25,300.9400,301.0000,299.1100,300.0000,55394074,0.0000,1.0000,294.0443,299.0107,60.2086,70.2580,88.8901,0.5160,-24.1611,2.1496999999999957,1.5400,27.2345,8975050696.0000,2.2638,67.6429,2.3659,0.1340,302.0100,1
2277,SPY,2019-07-26,300.7600,302.2300,300.6200,302.0100,45084077,0.0000,1.0000,296.0143,299.3814,64.2368,84.2011,87.8727,1.7485,-3.2593,2.23305000000002,5.1900,28.0356,9020134773.0000,2.2614,139.8087,2.4399,0.1315,301.4600,-1
2278,SPY,2019-07-29,301.8800,301.9300,300.8500,301.4600,38126462,0.0000,1.0000,295.4753,299.6864,62.3760,86.0783,81.4721,1.4368,-13.9241,2.167900000000003,4.2700,28.7794,8982008311.0000,2.1827,112.7041,2.4262,0.1292,300.7200,-1
2279,SPY,2019-07-30,299.9100,301.1700,299.4900,300.7200,45849045,0.0000,1.0000,294.7500,299.8371,59.8634,81.8338,76.1566,0.7066,-27.3056,2.1526999999999816,2.1100,28.5218,8936159266.0000,2.1675,46.3633,2.3288,0.1263,297.4300,-1
2280,SPY,2019-07-31,300.9900,301.2000,295.2000,297.4300,104245162,0.0000,1.0000,291.5253,299.7029,50.1845,70.8129,54.8100,-0.6281,-68.2788,2.340900000000005,-1.8800,26.8834,8831914104.0000,2.4413,-100.4834,1.9634,0.1201,294.8400,-1
2281,SPY,2019-08-01,297.6000,300.8700,293.9600,294.8400,142646576,0.0000,1.0000,288.9867,299.2879,44.1348,54.1303,31.4243,-1.9325,-89.3591,2.95780000000002,-5.8100,25.8413,8689267528.0000,2.7605,-143.3643,1.4482,0.1098,292.6200,-1
2282,SPY,2019-08-02,293.8500,294.1200,290.9000,292.6200,116749695,0.0000,1.0000,286.8108,298.7071,39.7154,35.1843,19.3186,-2.7032,-84.8191,3.846049999999991,-8.1300,25.8686,8572517833.0000,2.8447,-243.7459,0.8510,0.0952,283.8200,-1
2283,SPY,2019-08-05,288.0900,288.2100,281.7200,283.8200,178745449,0.0000,1.0000,278.1855,297.5721,27.8225,21.0271,12.3383,-5.3018,-89.7611,6.881200000000007,-15.8900,27.6811,8393772384.0000,3.4201,-315.2105,-0.3286,0.0713,287.8000,1
2284,SPY,2019-08-06,285.9100,288.0400,284.2800,287.8000,120711682,0.0000,1.0000,282.0865,296.8621,37.0098,16.9507,19.1952,-3.3385,-70.3559,7.845949999999988,-9.9400,29.3641,8514484066.0000,3.4772,-175.1560,-0.9316,0.0456,287.9700,1
2285,SPY,2019-08-07,284.4000,288.8200,282.0400,287.9700,140572265,0.0000,1.0000,282.2531,296.0864,37.3765,18.8033,24.8763,-3.6342,-69.5271,8.502399999999994,-10.8600,31.2319,8655056331.0000,3.7131,-133.8884,-1.3798,0.0200,293.6200,1
2286,SPY,2019-08-08,289.6200,293.6200,289.0100,293.6200,87713904,0.0000,1.0000,287.7909,295.8329,48.1742,32.4479,53.2721,-1.1946,-41.9795,8.540150000000011,-3.5500,31.0989,8742770235.0000,3.8515,-45.7054,-1.2646,0.0001,291.6200,-1
2287,SPY,2019-08-09,292.5800,293.2400,289.6500,291.6200,93729958,0.0000,1.0000,285.8306,295.3843,45.2030,49.5826,70.5994,-2.1081,-51.7309,8.639900000000011,-6.2800,30.9754,8649040277.0000,3.8599,-45.6406,-1.3194,-0.0167,288.0700,-1
2288,SPY,2019-08-12,289.9600,291.6100,287.0200,288.0700,62629500,0.0000,1.0000,282.3511,294.5300,40.4358,66.9831,77.0779,-3.9863,-69.0395,8.839400000000012,-11.9600,31.3477,8586410777.0000,3.9128,-67.1924,-1.6305,-0.0334,292.5500,1
2289,SPY,2019-08-13,287.7400,294.1500,287.3600,292.5500,94792972,0.0000,1.0000,286.7422,293.8950,47.9028,73.8984,74.0179,-2.9492,-47.1965,8.377600000000001,-8.8900,30.8060,8681203749.0000,4.1183,-30.8022,-1.4983,-0.0457,283.9000,-1
2290,SPY,2019-08-14,288.0700,292.4644,283.7600,283.9000,135622053,0.0000,1.0000,278.2639,292.7450,37.9980,65.9439,46.7359,-5.3667,-89.3710,8.790549999999996,-16.1000,30.9685,8545581696.0000,4.4520,-82.6224,-2.0677,-0.0612,284.6500,1
2291,SPY,2019-08-15,284.8800,285.6400,282.3900,284.6500,101929845,0.0000,1.0000,278.9990,291.5050,39.1724,52.1794,35.7843,-5.7482,-85.5022,8.399400000000014,-17.3600,31.3474,8647511541.0000,4.3662,-106.7043,-2.4304,-0.0775,288.8500,1
2292,SPY,2019-08-16,286.4800,289.3300,284.7138,288.8500,85825286,0.0000,1.0000,283.1156,290.6043,45.4084,35.8953,25.1657,-4.1830,-63.3984,7.343699999999984,-12.6100,30.5161,8733336827.0000,4.3886,-47.1914,-2.3518,-0.0898,292.3300,1
2293,SPY,2019-08-19,292.1900,293.0800,291.4400,292.3300,53640153,0.0000,1.0000,286.5265,290.0050,49.9838,37.9471,52.8912,-2.7900,-45.5339,6.0955000000000155,-8.3900,28.7404,8786976980.0000,4.3772,44.2266,-1.9858,-0.0960,290.0900,-1
2294,SPY,2019-08-20,291.7700,292.3600,289.9500,290.0900,51652752,0.0000,1.0000,284.3310,289.4807,47.2393,49.5174,70.4952,-2.4678,-56.2924,5.26094999999998,-7.3400,27.4138,8735324228.0000,4.2367,30.1557,-1.8552,-0.0995,292.4500,1
2295,SPY,2019-08-21,292.4800,292.8600,291.7200,292.4500,49723430,0.0000,1.0000,286.6441,289.3100,50.3335,68.9800,83.5535,-0.8106,-13.6766,4.940949999999987,-2.3900,26.0483,8785047658.0000,4.1320,78.9509,-1.5434,-0.0990,292.3600,-1
2296,SPY,2019-08-22,293.2300,293.9300,290.4000,292.3600,51739292,0.0000,1.0000,286.5559,289.2914,50.2126,79.0275,83.0338,-0.0889,-14.4006,4.913899999999984,-0.2600,25.0821,8733308366.0000,4.0890,77.3625,-1.2887,-0.0956,284.8500,-1
2297,SPY,2019-08-23,290.9200,292.7600,283.4700,284.8500,149318151,0.0000,1.0000,279.1950,289.3650,41.2961,76.6696,63.4215,0.3629,-76.7960,4.742699999999985,1.0300,25.4766,8583990215.0000,4.4605,-60.1725,-1.6736,-0.0964,288.0000,1
2298,SPY,2019-08-26,287.2700,288.0000,285.5800,288.0000,72620598,0.0000,1.0000,282.2825,289.3793,45.6552,64.3146,46.4886,0.0695,-50.7845,4.732699999999994,0.2000,25.8428,8656610813.0000,4.3669,-57.4634,-1.7047,-0.0971,286.8700,-1
2299,SPY,2019-08-27,289.5400,289.9500,286.0300,286.8700,68262998,0.0000,1.0000,281.1749,289.3007,44.3820,46.5262,29.6686,-0.3820,-61.9048,4.803899999999999,-1.1000,25.5934,8588347815.0000,4.3349,-50.5919,-1.7999,-0.0984,288.8900,1
2300,SPY,2019-08-28,286.1400,289.0700,285.2500,288.8900,58891544,0.0000,1.0000,283.1548,288.9629,47.2157,39.5667,42.5430,-1.6109,-44.7279,4.455250000000007,-4.7300,25.5088,8647239359.0000,4.2982,-40.4668,-1.6928,-0.0982,292.5800,1
2301,SPY,2019-08-29,291.7200,293.1600,290.6100,292.5800,57998913,0.0000,1.0000,286.7716,289.0314,52.0244,43.8856,59.4452,0.3292,-13.3503,4.561499999999995,0.9600,24.2735,8705238272.0000,4.2962,85.3323,-1.2952,-0.0938,292.4527,-1
2302,SPY,2019-08-30,294.2200,294.2399,291.4200,292.4527,62831109,0.0000,1.0000,286.6468,289.3445,51.8489,59.1017,75.3169,1.5214,-15.0820,4.7242999999999995,4.3827,22.8506,8642407163.0000,4.1907,85.7134,-0.9791,-0.0867,290.7500,-1
2303,SPY,2019-09-03,290.5700,291.5800,289.2700,290.7500,69078772,0.0000,1.0000,284.9779,289.2159,49.4464,71.0667,78.4380,-0.6153,-29.4509,4.576900000000023,-1.8000,22.0150,8573328391.0000,4.1187,31.1934,-0.8561,-0.0794,293.9700,1
2304,SPY,2019-09-04,293.1400,294.0550,292.3100,293.9700,46813644,0.0000,1.0000,288.1340,289.9352,53.8057,77.7292,79.4325,3.5470,-2.2777,4.344499999999982,10.0700,20.5960,8620142035.0000,4.0606,95.0051,-0.4932,-0.0695,297.7500,1
2305,SPY,2019-09-05,296.7900,298.8300,294.0010,297.7500,83197295,0.0000,1.0000,291.8389,290.8709,58.3466,80.0547,82.2935,4.6021,-7.0312,4.7149,13.1000,20.0222,8703339330.0000,4.1177,169.9838,0.0984,-0.0552,298.0500,1
2306,SPY,2019-09-06,298.1700,298.7600,297.4200,298.0500,49510922,0.0000,1.0000,292.1330,291.5280,58.6936,84.7466,92.5139,3.1850,-5.0781,5.374549999999999,9.2000,19.4894,8752850252.0000,3.9193,169.8249,0.5846,-0.0383,298.2000,1
2307,SPY,2019-09-09,299.1400,299.2400,297.1600,298.2000,51086154,0.0000,1.0000,292.2800,291.9473,58.8781,88.2816,90.0375,2.0080,-6.5948,5.96165000000002,5.8700,19.0978,8803936406.0000,3.7879,142.1602,0.9709,-0.0203,298.1300,-1
2308,SPY,2019-09-10,297.3600,298.2000,295.9700,298.1300,57698673,0.0000,1.0000,292.2114,292.5216,58.7463,90.3385,88.4641,2.7716,-7.0387,6.355150000000009,8.0400,18.3903,8746237733.0000,3.6766,105.1950,1.2569,-0.0026,300.2500,1
2309,SPY,2019-09-11,298.4700,300.3400,297.7500,300.2500,68008165,0.0000,1.0000,294.2893,293.0788,61.5545,89.7374,90.7105,2.6671,-0.5335,7.020499999999998,7.8000,18.2237,8814245898.0000,3.5990,117.2374,1.6358,0.0160,301.2900,1
2310,SPY,2019-09-12,301.2500,302.4600,300.4100,301.2900,72546530,0.0000,1.0000,295.3086,293.7166,62.8891,89.1177,88.1784,3.0545,-6.1611,7.6892999999999745,8.9300,18.5164,8886792428.0000,3.4998,121.5314,1.9969,0.0349,301.0900,-1
2311,SPY,2019-09-13,301.7800,302.1700,300.6800,301.0900,62053458,0.0000,1.0000,295.1126,294.8766,62.4402,88.4567,86.4810,5.7012,-7.9605,7.224999999999994,16.2400,18.7883,8824738970.0000,3.3562,102.4627,2.2412,0.0529,300.1600,-1
2312,SPY,2019-09-16,299.8400,301.1378,299.4500,300.1600,57934320,0.0000,1.0000,294.2011,295.7452,60.2853,83.2669,75.1412,4.2222,-13.3643,6.883949999999999,12.1600,18.6229,8766804650.0000,3.2371,76.5567,2.3328,0.0685,300.9200,1
2313,SPY,2019-09-17,299.9400,301.0200,299.7500,300.9200,42770135,0.0000,1.0000,294.9460,296.7488,61.4559,77.2913,70.2517,4.8977,-8.9483,6.06359999999998,14.0500,18.4694,8809574785.0000,3.0966,75.1988,2.4386,0.0822,301.1000,1
2314,SPY,2019-09-18,300.4900,301.2200,298.2400,301.1000,73875018,0.0000,1.0000,295.1224,297.6209,61.7436,70.6462,66.5457,4.2265,-10.3108,5.307850000000002,12.2100,17.7965,8883449803.0000,3.0882,63.7898,2.5081,0.0940,301.0800,-1
2315,SPY,2019-09-19,301.5300,302.6300,300.7103,301.0800,77933334,0.0000,1.0000,295.1028,298.2280,61.6885,67.7956,66.5895,2.9052,-11.6018,5.018249999999995,8.5000,17.5630,8805516469.0000,3.0048,85.6349,2.5324,0.1037,298.2800,-1
2316,SPY,2019-09-20,300.3600,300.6700,297.4100,298.2800,96939851,1.3836,1.0000,293.7145,298.6443,54.3748,60.9486,49.7106,1.9926,-32.5599,4.4082500000000095,5.8273,16.3492,8708576618.0000,3.0523,10.5366,2.2992,0.1091,298.2100,-1
2317,SPY,2019-09-23,297.5500,299.0000,297.2700,298.2100,47134009,0.0000,1.0000,293.6456,299.1771,54.2018,49.7552,32.9655,2.5658,-42.8295,2.967950000000002,7.4600,15.2647,8661442609.0000,2.9578,-31.9601,2.0847,0.1111,295.8700,-1
2318,SPY,2019-09-24,299.4100,299.8400,294.8100,295.8700,97160127,0.0000,1.0000,291.3414,299.3129,48.6313,32.8652,15.9197,0.6463,-78.3405,2.483399999999989,1.9000,14.9759,8564282482.0000,3.1058,-109.2876,1.7062,0.1086,297.6200,1
2319,SPY,2019-09-25,295.9600,298.1100,294.3300,297.6200,73267803,0.0000,1.0000,293.0646,299.3036,52.5582,24.1540,23.5770,-0.0437,-60.3614,2.4969999999999857,-0.1300,14.8406,8637550285.0000,3.1540,-114.7952,1.5298,0.1044,297.0000,-1
2320,SPY,2019-09-26,297.6300,297.8600,295.4500,297.0000,58594707,0.0000,1.0000,292.4541,299.2286,51.0687,23.7552,31.7690,-0.3523,-67.8313,2.612000000000023,-1.0500,14.7149,8578955578.0000,3.1009,-100.3127,1.3247,0.0987,295.4000,-1
2321,SPY,2019-09-27,297.8300,297.9465,293.6900,295.4000,84755721,0.0000,1.0000,290.8786,299.0286,47.3401,30.6217,36.5190,-0.9390,-80.8725,2.986350000000016,-2.8000,15.1056,8494199857.0000,3.1834,-124.9353,1.0213,0.0907,296.7700,1
2322,SPY,2019-09-30,295.9700,297.5500,295.9200,296.7700,52438861,0.0000,1.0000,292.2277,298.9314,50.6618,36.0960,39.9999,-0.4562,-65.5481,3.096350000000001,-1.3600,15.4685,8546638718.0000,3.1096,-79.7174,0.8813,0.0825,293.2400,-1
2323,SPY,2019-10-01,297.7400,298.4550,293.0000,293.2400,89425082,0.0000,1.0000,288.7517,298.4307,43.1153,34.6492,27.4286,-2.3347,-97.5078,3.7349499999999978,-7.0100,16.5803,8457213636.0000,3.2771,-121.0439,0.4799,0.0715,288.0600,-1
2324,SPY,2019-10-02,291.5000,291.5100,286.6400,288.0600,124208927,0.0000,1.0000,283.6510,297.4857,34.8999,29.8650,22.1665,-4.3911,-91.1194,5.283150000000006,-13.2300,18.8034,8333004709.0000,3.5145,-241.9871,-0.2533,0.0550,290.4200,1
2325,SPY,2019-10-03,287.8100,290.4500,284.8200,290.4200,85718095,0.0000,1.0000,285.9749,296.7236,40.4657,22.9194,19.1630,-3.5438,-68.5570,5.704400000000021,-10.6700,21.1268,8418722804.0000,3.6656,-199.4412,-0.6365,0.0374,294.3500,1
2326,SPY,2019-10-04,291.1400,294.6300,290.8200,294.3500,66737063,0.0000,1.0000,289.8447,296.3086,48.3804,27.4413,40.9944,-1.9356,-46.4907,5.582149999999984,-5.8100,21.7019,8485459867.0000,3.7045,-69.1823,-0.6160,0.0230,293.0800,-1
2327,SPY,2019-10-07,293.4700,295.2600,292.7700,293.0800,60549809,0.0000,1.0000,288.5941,295.7486,46.2410,39.1129,57.1813,-2.6053,-53.6216,5.358399999999989,-7.8400,22.0219,8424910058.0000,3.6177,-48.5974,-0.6943,0.0104,288.5300,-1
2328,SPY,2019-10-08,291.0400,291.8500,288.4900,288.5300,101367099,0.0000,1.0000,284.1138,294.8507,39.5016,51.1707,55.3365,-4.1747,-79.1690,5.538099999999986,-12.5700,23.0843,8323542959.0000,3.6872,-118.3620,-1.1106,-0.0042,291.2700,1
2329,SPY,2019-10-09,290.7500,292.3000,288.6559,291.2700,64341784,0.0000,1.0000,286.8118,294.1500,44.7260,55.0501,52.6325,-3.2583,-59.3060,5.038850000000025,-9.8100,23.9127,8387884743.0000,3.6931,-78.4660,-1.2056,-0.0171,293.2400,1
2330,SPY,2019-10-10,291.1800,294.2100,291.0000,293.2400,54459839,0.0000,1.0000,288.7517,293.7900,48.1903,54.5986,55.8268,-1.6897,-43.9414,4.7424000000000035,-5.0400,24.0198,8442344582.0000,3.6586,-24.0015,-1.1091,-0.0268,296.2800,1
2331,SPY,2019-10-11,296.2700,298.7400,296.1448,296.2800,101099695,0.0000,1.0000,291.7452,293.6521,53.0775,59.2580,69.3147,-0.6472,-23.7017,4.506049999999988,-1.9300,22.7801,8543444277.0000,3.7901,83.5345,-0.7784,-0.0312,295.9500,-1
2332,SPY,2019-10-14,295.9300,296.6700,295.5700,295.9500,40467320,0.0000,1.0000,291.4202,293.6579,52.4985,66.0408,72.9810,0.0270,-20.0431,4.512400000000014,0.0800,21.7624,8502976957.0000,3.5980,61.2232,-0.5367,-0.0324,298.8800,1
2333,SPY,2019-10-15,297.1000,299.7000,296.9700,298.8800,48123837,0.0000,1.0000,294.3054,293.7479,56.9847,74.2492,80.4519,0.4234,-5.5108,4.712050000000005,1.2600,20.3896,8551100794.0000,3.6088,115.0438,-0.1075,-0.0288,298.4000,-1
2334,SPY,2019-10-16,298.3700,299.1600,297.9200,298.4000,50293197,0.0000,1.0000,293.8327,293.8479,56.0508,78.9680,83.4711,0.4714,-8.7366,4.8948500000000195,1.4000,19.1149,8500807597.0000,3.4396,106.6706,0.1917,-0.0227,299.2800,1
2335,SPY,2019-10-17,299.6800,300.2400,298.5150,299.2800,46676445,0.0000,1.0000,294.6992,294.1250,57.4283,83.2050,85.6920,1.3135,-6.2257,5.3049000000000035,3.8800,18.2131,8547484042.0000,3.3254,110.3212,0.4941,-0.0144,297.9700,-1
2336,SPY,2019-10-18,298.6900,299.3950,296.9900,297.9700,64293228,0.0000,1.0000,293.4093,294.2107,54.6807,80.3757,71.9642,0.4044,-14.7211,5.420050000000003,1.2000,16.9346,8483190814.0000,3.2596,79.5103,0.6209,-0.0062,299.9900,1
2337,SPY,2019-10-21,299.4200,300.2100,298.9350,299.9900,39388285,0.0000,1.0000,295.3984,294.6929,58.0163,77.3509,74.3966,2.3019,-1.6213,5.836950000000002,6.7500,15.9774,8522579099.0000,3.1868,95.2273,0.8743,0.0032,299.0100,-1
2338,SPY,2019-10-22,300.5800,300.9000,298.9100,299.0100,49028214,0.0000,1.0000,294.4334,295.4750,55.8679,70.4991,65.1363,3.8013,-11.7537,5.349649999999997,10.9500,15.2856,8473550885.0000,3.1013,82.8119,0.9848,0.0122,299.8800,1
2339,SPY,2019-10-23,298.7300,299.9400,298.4950,299.8800,34857719,0.0000,1.0000,295.2901,296.1507,57.3769,70.7255,72.6434,3.2574,-8.2192,5.157850000000025,9.4600,14.5052,8508408604.0000,2.9830,72.9381,1.1294,0.0210,300.3700,1
2340,SPY,2019-10-24,300.9100,301.0700,299.4601,300.3700,35688865,0.0000,1.0000,295.7726,296.5807,58.2429,69.0842,69.4729,2.0452,-5.5644,5.3411000000000115,6.0200,14.1264,8544097469.0000,2.8849,82.5615,1.2690,0.0298,301.6000,1
2341,SPY,2019-10-25,299.7400,302.2000,299.6806,301.6000,45145150,0.0000,1.0000,296.9837,297.1893,60.4170,74.1012,80.1873,2.9071,-4.3764,5.4565000000000055,8.5200,14.1100,8589242619.0000,2.8588,93.1690,1.4620,0.0390,303.3000,1
2342,SPY,2019-10-28,302.9400,303.8500,302.9100,303.3000,40174540,0.0000,1.0000,298.6577,298.2443,63.2639,78.3732,85.4593,5.1191,-3.6198,4.606449999999995,14.7700,14.5574,8629417159.0000,2.8153,148.8307,1.7322,0.0492,303.2100,-1
